claimID,employer,likely_gender,likely_asian,likely_hispanic,employercity_county,employerstate,employeroutofstate,employerstatenotcoded,employerzip,employerlatitude,employerlongitude,employercountypop,claim_amount,case_open,case_close,duration,determination,DOLI_reason,recoded_reason_cfc,recoded_reason_cfc2,recoded_reason_cfc3,recoded_reason_lajc,recoded_reason_lajc2,recoded_reason_lajc3,verified_claim,first_response,formal_investigate,wage_order,wage_rec,total_rec
LLVA59097,VA HOME BASED COUNSELING SERVICES,female,FALSE,FALSE,Prince William County,VA,FALSE,FALSE,20109,38.790202,-77.51294,402002,3110,2016-01-21,2016-02-16,26,Undetermined,INSUFFICIENT DOCUMENTATION,Insufficient documentation,NA,NA,Insufficient proof,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59098,LOMBARDI'S PIZZA,male,FALSE,FALSE,Fairfax County,VA,FALSE,FALSE,22180,38.894711,-77.25337,1081726,508.35,2016-01-21,2016-02-05,15,Invalid,WRITTEN EMPLOYMENT AGREEMENT,Written employment agreement,NA,NA,Written employment agreement,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59099,MICROSOFT,male,FALSE,FALSE,King County,WA,TRUE,FALSE,98052,47.677471,-122.12138,1931249,893686.1,2016-01-26,2016-01-26,0,Invalid,WORK PERFORMED OUTSIDE OF VA,Happened out of state,NA,NA,Worked outside VA,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59104,CITY IMPORT GALLERY,male,FALSE,FALSE,Prince William County,VA,FALSE,FALSE,20110,38.752269,-77.47694,402002,7000,2016-01-27,2016-02-01,5,Undetermined,Complainant Cannot be Located,Complainant can't be located,NA,NA,Claimant unresponsive,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59105,CHRISTIAN BROADCASTING,male,FALSE,FALSE,Norfolk city,VA,FALSE,FALSE,23510,36.852547,-76.29028,242803,1476.21,2016-01-27,2016-02-09,13,Undetermined,Informal Resolution,Informal resolution,NA,NA,Informal resolution,NA,NA,951.14,TRUE,FALSE,FALSE,0,0
LLVA59106,"QUICKETTE, INC.",female,FALSE,FALSE,Botetourt County,VA,FALSE,FALSE,24090,37.512912,-79.87046,33148,109.29,2016-01-28,2016-02-01,4,Undetermined,Informal Resolution,Informal resolution,NA,NA,Informal resolution,NA,NA,109.29,TRUE,FALSE,FALSE,0,0
LLVA59107,SOUTH HILL MOOSE LODGE #1872,female,FALSE,FALSE,Mecklenburg County,VA,FALSE,FALSE,23970,36.733874,-78.17287,32727,382.5,2016-01-28,2016-02-02,5,Undetermined,Employer Cannot be Located,Employer can't be located,NA,NA,Employer can't be located,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59108,LACASA,female,FALSE,FALSE,Chesterfield County,VA,FALSE,FALSE,23235,37.522514,-77.56565,316236,0,2016-01-28,2016-01-28,0,Invalid,False Claim,False Claim,NA,NA,False Claim,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59109,TURNING POINTS RESIDENTIAL CARE LLC,female,FALSE,FALSE,Portsmouth city,VA,FALSE,FALSE,23701,36.810448,-76.36811,95535,400,2016-01-29,2016-01-29,0,Invalid,EMPLOYMENT AGREEMENT,Written employment agreement,NA,NA,Written employment agreement,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59110,ENGILITY CORPORATION,male,TRUE,FALSE,Fairfax County,VA,FALSE,FALSE,20151,38.889111,-77.4363,1081726,7086.19,2016-01-29,2016-02-02,4,Undetermined,WORK PERFORMED ON FEDERAL GOVT PROPERTY,Happened out of state,NA,NA,Federal Property / Military Base,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59111,"SCOTT EHRENFRIED, DBA CHERRY AUTO, INC.",female,FALSE,FALSE,Spotsylvania County,VA,FALSE,FALSE,22408,38.236023,-77.46111,122397,575.9,2016-01-29,2016-03-25,56,Valid,Informal Resolution,Informal resolution,NA,NA,Informal resolution,NA,NA,764.81,FALSE,TRUE,FALSE,0,0
LLVA59112,WIGO CLINIC,NA,TRUE,FALSE,Fairfax County,VA,FALSE,FALSE,22031,38.859675,-77.26167,1081726,1647,2016-01-29,2016-01-29,0,Invalid,EMPLOYMENT AGREEMENT,Written employment agreement,NA,NA,Written employment agreement,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59113,GREY'S POINT CAMP,male,FALSE,FALSE,Middlesex County,VA,FALSE,FALSE,23175,37.648536,-76.59872,10959,6518.83,2016-01-29,2016-01-29,0,Invalid,EMPLOYMENT AGREEMENT,Written employment agreement,NA,NA,Written employment agreement,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59114,BON SECOURS RICHMOND HEALTH SYSTEM,NA,FALSE,FALSE,Richmond city,VA,FALSE,FALSE,23226,37.581696,-77.51709,204214,1402.39,2016-01-29,2016-02-05,7,Invalid,False Claim,False Claim,NA,NA,False Claim,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59115,DUNRITE INC.,male,FALSE,FALSE,Chesapeake city,VA,FALSE,FALSE,23323,36.757815,-76.3358,222209,200,2016-02-01,2016-02-01,0,Invalid,WAGES NOT DEMANDED,Did not demand wages,NA,NA,Did not demand wages,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59116,Q MASTER BILLARDS,male,FALSE,FALSE,Virginia Beach city,VA,FALSE,FALSE,23462,36.839648,-76.15177,437994,0,2016-02-01,2016-02-01,0,Invalid,INVOLVES OVERTIME,Overtime pay,NA,NA,Overtime pay,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59119,COLONIAL RESEARCH AND CONSULTING,female,FALSE,FALSE,Williamsburg city,VA,FALSE,FALSE,23185,37.256301,-76.70024,14068,2296.4,2016-02-02,2016-02-03,1,Valid,Informal Resolution,Informal resolution,NA,NA,Informal resolution,NA,NA,1905,FALSE,TRUE,FALSE,0,0
LLVA59120,"PUBLIC PARTNERSHIPS, LLC",female,FALSE,FALSE,Suffolk County,MA,TRUE,FALSE,2109,42.361477,-71.05417,722023,1600,2016-02-03,2016-02-03,0,Invalid,False Claim,False Claim,NA,NA,False Claim,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59121,DAVIS CAB,female,FALSE,FALSE,King George County,VA,FALSE,FALSE,22485,38.277837,-77.1642,23584,1100,2016-02-03,2016-02-03,0,Invalid,Independent Agent,Ineligible Complainant,NA,NA,Employee status,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59122,TOTS AND COMPANY CHILDCARE,female,FALSE,FALSE,Halifax County,VA,FALSE,FALSE,24592,36.701855,-78.92008,36241,799.3,2016-02-03,2016-02-18,15,Undetermined,Informal Resolution,Informal resolution,NA,NA,Informal resolution,NA,NA,382,TRUE,FALSE,FALSE,0,0
LLVA59123,MORRISON MANAGEMENT SPECIALISTS,female,FALSE,FALSE,Fulton County,GA,TRUE,FALSE,30342,33.879003,-84.37203,920581,515.16,2016-02-03,2016-02-10,7,Undetermined,Complainant Dropped Claim,Wages found to be paid,NA,NA,Other,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59124,VA CLEAN WAY,male,FALSE,FALSE,Norfolk city,VA,FALSE,FALSE,23502,36.855247,-76.21233,242803,2665.5,2016-02-03,2016-02-03,0,Invalid,False Claim,False Claim,NA,NA,False Claim,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59125,ALAMI'S NEW YORK PIZZA,male,FALSE,FALSE,Norfolk city,VA,FALSE,FALSE,23502,36.855247,-76.21233,242803,670.75,2016-02-03,2016-02-03,0,Invalid,False Claim,False Claim,NA,NA,False Claim,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59126,CHESTERFIELD BERRY FARM,male,FALSE,FALSE,Chesterfield County,VA,FALSE,FALSE,23120,37.422868,-77.7813,316236,1624.52,2016-02-03,2016-02-18,15,Undetermined,Informal Resolution,Informal resolution,NA,NA,Informal resolution,NA,NA,970,TRUE,FALSE,FALSE,0,0
LLVA59127,"ROCC'S HAULING, INC.",male,FALSE,FALSE,Hampton city,VA,FALSE,FALSE,23663,37.031474,-76.31637,137436,144,2016-02-03,2016-02-18,15,Undetermined,Informal Resolution,Informal resolution,NA,NA,Informal resolution,NA,NA,144,TRUE,FALSE,FALSE,0,0
LLVA59128,NEWTON ENTERPRISES,NA,FALSE,FALSE,Chesapeake city,VA,FALSE,FALSE,23320,36.761698,-76.24511,222209,2306.63,2016-02-03,2016-02-26,23,Valid,Informal Resolution,Informal resolution,NA,NA,Informal resolution,NA,NA,2083.43,FALSE,TRUE,FALSE,0,0
LLVA59129,AGELESS DERMATOLOGY,female,FALSE,FALSE,James City County,VA,FALSE,FALSE,23188,37.322936,-76.75793,67009,1360,2016-02-03,2016-02-22,19,Valid,Informal Resolution,Informal resolution,NA,NA,Informal resolution,NA,NA,1088,FALSE,TRUE,FALSE,0,0
LLVA59130,PUGLIESSE CONSTRUCTION INC,male,FALSE,TRUE,Chesterfield County,VA,FALSE,FALSE,23237,37.406204,-77.4533,316236,400,2016-02-04,2016-02-04,0,Invalid,WORK PERFORMED OUTSIDE OF VIRGINIA,Happened out of state,NA,NA,Worked outside VA,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59131,4CORE TECHNOLOGY GROUP,male,FALSE,FALSE,Petersburg city,VA,FALSE,FALSE,23803,37.21695,-77.43063,32420,1320,2016-02-04,2016-02-04,0,Undetermined,CLAIM NOT SIGNED/DATED,CLAIM NOT SIGNED/DATED,NA,NA,Form errors,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59132,KENNTICO,male,FALSE,FALSE,Richmond city,VA,FALSE,FALSE,23219,37.541046,-77.43536,204214,100,2016-02-04,2016-03-03,28,Undetermined,TIPPED EMPLOYEE; NO DOCUMENTATION,Tips / Gratuities,Insufficient documentation,NA,Tips,Insufficient Proof,NA,0,FALSE,TRUE,FALSE,0,0
LLVA59133,ABC PROFESSIONAL TREE SERVICE,male,FALSE,TRUE,Harris County,TX,TRUE,FALSE,77598,29.539581,-95.13467,4092459,165.16,2016-02-04,2016-02-16,12,Undetermined,Complainant Cannot be Located,Complainant can't be located,NA,NA,Claimant unresponsive,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59134,ABC PROFESSIONAL TREE SERVICE,male,FALSE,TRUE,Harris County,TX,TRUE,FALSE,77598,29.539581,-95.13467,4092459,636,2016-02-04,2016-02-08,4,Undetermined,Paid Prior to Investigation,Wages found to be paid,NA,NA,Wages paid,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59135,ABC PROFESSIONAL TREE SERVICE,male,FALSE,TRUE,Harris County,TX,TRUE,FALSE,77598,29.539581,-95.13467,4092459,208.89,2016-02-04,2016-02-16,12,Undetermined,Paid Prior to Investigation,Wages found to be paid,NA,NA,Wages paid,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59136,"US SECURITY ASSOCIATES, INC",male,FALSE,TRUE,Fulton County,GA,TRUE,FALSE,30076,34.032532,-84.31774,920581,230,2016-02-05,2016-02-08,3,Undetermined,Paid Prior to Investigation,Wages found to be paid,NA,NA,Wages paid,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59137,PAX MONDIAL,male,FALSE,FALSE,Arlington County,VA,FALSE,FALSE,22209,38.893241,-77.07453,207627,9733.33,2016-02-05,2016-03-08,32,Undetermined,Informal Resolution,Informal resolution,NA,NA,Informal resolution,NA,NA,9733.33,TRUE,FALSE,FALSE,0,0
LLVA59138,UPSIDE TO YOUTH DEVELOPMENT,female,FALSE,FALSE,Petersburg city,VA,FALSE,FALSE,23805,37.174217,-77.39008,32420,3461.53,2016-02-05,2016-02-08,3,Invalid,WRITTEN EMPLOYMENT AGREEMENT,Written employment agreement,NA,NA,Written employment agreement,NA,NA,0,FALSE,FALSE,FALSE,0,0
LLVA59139,ANGEL HOME HEALTH CARE,female,FALSE,FALSE,Chesapeake city,VA,FALSE,FALSE,23320,36.761698,-76.24511,222209,1104.25,2016-02-05,2016-02-05,0,Invalid,WRITTEN EMPLOYMENT AGREEMENT,Written employment agreement,NA,NA,Written employment agreement,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59140,BRYANT WOODS ASSISTED LIVING,male,FALSE,FALSE,Loudoun County,VA,FALSE,FALSE,20117,38.983902,-77.74903,312311,110,2016-02-05,2016-02-05,0,Invalid,WORKED OUTSIDE OF VIRGINIA,Happened out of state,NA,NA,Worked outside VA,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59141,MID ATLANTIC GLASS,male,FALSE,FALSE,Virginia Beach city,VA,FALSE,FALSE,23453,36.786753,-76.082079,437994,0,2016-02-05,2016-02-05,0,Invalid,WORKED ON A BASE,Happened out of state,NA,NA,Federal Property / Military Base,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59142,HCC PERSONAL CARE,female,FALSE,FALSE,Prince George County,VA,FALSE,FALSE,23875,37.235949,-77.30259,35725,508,2016-02-05,2016-02-05,0,Invalid,WRITTEN EMPLOYMENT AGREEMENT,Written employment agreement,NA,NA,Written employment agreement,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59143,KELLY SERVICES,male,FALSE,FALSE,Bristol city,VA,FALSE,FALSE,24201,36.606582,-82.18087,17835,600,2016-02-08,2016-02-10,2,Undetermined,Paid Prior to Investigation,Wages found to be paid,NA,NA,Wages paid,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59144,BECKER FINANACIAL INC.,female,FALSE,FALSE,Chesapeake city,VA,FALSE,FALSE,23320,36.761698,-76.24511,222209,982.59,2016-02-08,2016-02-23,15,Undetermined,Complainant Dropped Claim,Wages found to be paid,NA,NA,Other,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59145,A CLEANING SOLUTION,female,FALSE,FALSE,Chesterfield County,VA,FALSE,FALSE,23235,37.522514,-77.56565,316236,2756,2016-02-09,2016-02-11,2,Undetermined,Complainant Cannot be Located,Complainant can't be located,NA,NA,Claimant unresponsive,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59146,DON JOHNS,male,FALSE,FALSE,Prince William County,VA,FALSE,FALSE,20155,38.803732,-77.62404,402002,4000,2016-02-09,2016-02-09,0,Invalid,False Claim,False Claim,NA,NA,False Claim,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59147,SALVATION ARMY,male,FALSE,FALSE,Norfolk city,VA,FALSE,FALSE,23502,36.855247,-76.21233,242803,180,2016-02-09,2016-02-09,0,Undetermined,RETURNED FOR ADDITIONAL INFORMATION AND DOCUMENTATION,Insufficient documentation,NA,NA,Insufficient proof,Claimant unresponsive,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59148,CR GILLEY,male,FALSE,FALSE,Goochland County,VA,FALSE,FALSE,23103,37.639354,-77.72841,21717,550,2016-02-09,2016-02-11,2,Undetermined,Informal Resolution,Informal resolution,NA,NA,Informal resolution,NA,NA,118,TRUE,FALSE,FALSE,0,0
LLVA59154,SAKURA JAPANESE STEAK-SEAFOOD,NA,FALSE,FALSE,Lynchburg city,VA,FALSE,FALSE,24502,37.362109,-79.21525,75568,700,2016-02-10,2016-02-24,14,Undetermined,OVERTIME/MINIMUM WAGE,Overtime pay,NA,NA,Overtime pay,Minimum Wage,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59155,NU TECHNOLOGIES,male,FALSE,FALSE,Powhatan County,VA,FALSE,FALSE,23139,37.55563,-77.90048,28046,500,2016-02-10,2016-02-12,2,Invalid,Subcontractor,Subcontractor,NA,NA,Subcontractor,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59156,GREATER RICHMOND ARC,male,FALSE,FALSE,Colonial Heights city,VA,FALSE,FALSE,23834,37.265403,-77.40438,17411,21550,2016-02-10,2016-02-12,2,Undetermined,CLAIM EXCEEDS 2 YEAR LIMIT FOR ACCEPTANCE,Over two year limit,NA,NA,Over two year limit,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59157,SOUTHSIDE OFFROAD & AUTO REPAIR LLC,female,FALSE,FALSE,NA,NA,FALSE,TRUE,NA,NA,NA,NA,1032,2016-02-10,2016-02-12,2,Undetermined,BANKRUPT,Business is Closed,NA,NA,Bankruptcy,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59161,UNIVERSITY OF NORTH AMERICA,male,FALSE,FALSE,Fairfax County,VA,FALSE,FALSE,22182,38.922478,-77.2566,1081726,4249.96,2016-02-12,2016-02-12,0,Invalid,"DIRECTOR, OFFICER, OWNER OR PARTNER",Ineligible Complainant,NA,NA,Company Officer/Owner,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59162,CENTRAL HARDWARE SUPPLY,male,FALSE,FALSE,Goochland County,VA,FALSE,FALSE,23238,37.733844,-77.888082,21717,504,2016-02-12,2016-02-12,0,Invalid,WRITTEN EMPLOYMENT AGREEMENT,Written employment agreement,NA,NA,Written employment agreement,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59163,ULTA,female,FALSE,FALSE,Spotsylvania County,VA,FALSE,FALSE,22407,38.271028,-77.5559,122397,92.45,2016-02-12,2016-02-12,0,Invalid,WRITTEN EMPLOYMENT AGREEMENT,Written employment agreement,NA,NA,Written employment agreement,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59164,HUNT & COMPANY,female,FALSE,TRUE,Prince William County,VA,FALSE,FALSE,22191,38.63275,-77.26786,402002,400,2016-02-12,2016-03-07,24,Invalid,Independent Agent,Ineligible Complainant,NA,NA,Employee status,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59165,ENTERTAINMENT INDUSTRIES INC.,male,FALSE,FALSE,Virginia Beach city,VA,FALSE,FALSE,23462,36.839648,-76.15177,437994,240,2016-02-16,2016-02-16,0,Undetermined,Business is Closed,Business is Closed,NA,NA,Closed Business,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59166,MLP,male,FALSE,FALSE,Newport News city,VA,FALSE,FALSE,23605,37.019453,-76.43651,180719,420,2016-02-16,2016-02-16,0,Invalid,WRITTEN EMPLOYMENT AGREEMENT,Written employment agreement,NA,NA,Written employment agreement,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59167,ALPHA COUNSELLORS SERVICE INC.,female,FALSE,FALSE,Hampton city,VA,FALSE,FALSE,23666,37.050946,-76.40711,137436,1230,2016-02-16,2016-04-13,57,Invalid,False Claim,False Claim,NA,NA,False Claim,NA,NA,0,FALSE,TRUE,FALSE,0,0
LLVA59168,AMERICAN MECHANICAL,male,FALSE,FALSE,Virginia Beach city,VA,FALSE,FALSE,23451,36.864788,-76.00098,437994,375,2016-02-16,2016-02-25,9,Invalid,Subcontractor,Subcontractor,NA,NA,Subcontractor,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59169,UPS,male,FALSE,FALSE,Chesterfield County,VA,FALSE,FALSE,23237,37.406204,-77.4533,316236,345.74,2016-02-16,2016-02-16,0,Undetermined,Paid Prior to Investigation,Wages found to be paid,NA,NA,Wages paid,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59170,N & R QUALITY CARE,female,FALSE,FALSE,Caroline County,VA,FALSE,FALSE,22546,37.95969,-77.47733,28545,1802.84,2016-02-16,2016-02-16,0,Undetermined,BANKRUPTCY,Business is Closed,NA,NA,Bankruptcy,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59171,BLACKFIN AMERIPUB,female,FALSE,FALSE,Fairfax County,VA,FALSE,FALSE,22180,38.894711,-77.25337,1081726,3504.16,2016-02-17,2016-02-17,0,Undetermined,SENT TO DOL W/H DUE TO MINIMUM WAGE ISSUE,Misclassification (refer to other agency),NA,NA,Minimum Wage,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59172,MUFFLER & BRAKE KING,male,FALSE,FALSE,Virginia Beach city,VA,FALSE,FALSE,23462,36.839648,-76.15177,437994,600,2016-02-16,2016-02-17,1,Undetermined,REFERRED TO US DOL W/H DIVISION - MINIMUM WAGE ISSUE.,Misclassification (refer to other agency),NA,NA,Minimum Wage,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59173,"TBC CORPORATION, INC",male,FALSE,FALSE,Chesapeake city,VA,FALSE,FALSE,23320,36.761698,-76.24511,222209,3365.28,2016-02-16,2016-03-01,14,Invalid,False Claim,False Claim,NA,NA,False Claim,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59174,N & R QUALITY CARE,female,FALSE,FALSE,Caroline County,VA,FALSE,FALSE,22546,37.95969,-77.47733,28545,810,2016-02-16,2016-02-16,0,Undetermined,BANKRUPTCY,Business is Closed,NA,NA,Bankruptcy,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59175,NORFOLK PUBLIC SCHOOL,female,FALSE,FALSE,NA,NA,FALSE,TRUE,23550,NA,NA,NA,2197.23,2016-02-16,2016-02-16,0,Invalid,False Claim,False Claim,NA,NA,False Claim,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59176,SUPERIOR HOME BUILDERS,male,FALSE,FALSE,Uintah County,UT,TRUE,FALSE,84078,40.514262,-109.54223,32588,675,2016-02-16,2016-02-29,13,Undetermined,Complainant Cannot be Located,Complainant can't be located,NA,NA,Claimant unresponsive,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59177,HAMPTON ROADS PEDIATRIC DENTISTRY,male,FALSE,FALSE,Newport News city,VA,FALSE,FALSE,23606,37.078196,-76.49446,180719,4800,2016-02-16,2016-02-22,6,Undetermined,WRITTEN EMPLOYMENT AGREEMENT,Written employment agreement,NA,NA,Written employment agreement,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59178,CAVALIER KENNELS,female,FALSE,FALSE,Warren County,VA,FALSE,FALSE,22630,38.926615,-78.17499,37575,66,2016-02-16,2016-02-29,13,Valid,Informal Resolution,Informal resolution,NA,NA,Informal resolution,NA,NA,57.09,FALSE,TRUE,FALSE,0,0
LLVA59179,BY GRACE HOME CARE,female,FALSE,FALSE,Newport News city,VA,FALSE,FALSE,23608,37.151315,-76.54812,180719,247.5,2016-02-16,2016-03-16,29,Valid,Informal Resolution,Informal resolution,NA,NA,Informal resolution,NA,NA,247.5,FALSE,TRUE,FALSE,0,0
LLVA59180,CJW MEDICAL CENTER,male,FALSE,FALSE,Chesterfield County,VA,FALSE,FALSE,23235,37.522514,-77.56565,316236,1125,2016-02-16,2016-02-22,6,Undetermined,INCOMPLETE CLAIM,Form errors,NA,NA,Form errors,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59181,STEFFENIE SYMONE ENTERPRISES,female,FALSE,FALSE,Virginia Beach city,VA,FALSE,FALSE,23462,36.839648,-76.15177,437994,506.25,2016-02-16,2016-02-23,7,Undetermined,HAS NOT DEMANDED WAGES/INCOMPLETE CLAIM,Ineligible Complainant,Did not demand wages,NA,Did not demand wages,Form errors,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59182,ELITE HOME HEALTH CARE,NA,FALSE,FALSE,Newport News city,VA,FALSE,FALSE,23606,37.078196,-76.49446,180719,666,2016-02-17,2016-02-17,0,Undetermined,Business is Closed,Business is Closed,NA,NA,Closed Business,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59183,PURYEAR TRUCKING,NA,FALSE,FALSE,Chesapeake city,VA,FALSE,FALSE,23321,36.826239,-76.41524,222209,1500,2016-02-17,2016-02-18,1,Invalid,False Claim,False Claim,NA,NA,False Claim,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59184,RHONDA'S SKIN CARE,female,FALSE,FALSE,Richmond city,VA,FALSE,FALSE,23220,37.549396,-77.45739,204214,390,2016-02-17,2016-03-08,20,Undetermined,Informal Resolution,Informal resolution,NA,NA,Informal resolution,NA,NA,390,TRUE,FALSE,FALSE,0,0
LLVA59191,JOVAL AIRDALES,female,FALSE,FALSE,Prince William County,VA,FALSE,FALSE,20169,38.860551,-77.64947,402002,3732.5,2016-02-23,2016-02-23,0,Invalid,False Claim,False Claim,NA,NA,False Claim,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59192,"TRINITY PROTECTION SERVICES, INC.",male,FALSE,FALSE,Prince George's County,MD,TRUE,FALSE,20774,38.892456,-76.80685,863420,1300.38,2016-02-23,2016-02-23,0,Undetermined,WORK PERFORMED ON FEDERAL PROPERTY,Happened out of state,NA,NA,Federal Property / Military Base,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59193,NATURAL NAIL CARE CLINIC,female,FALSE,FALSE,Chesterfield County,VA,FALSE,FALSE,23112,37.427988,-77.64868,316236,100,2016-02-23,2016-02-24,1,Undetermined,Paid Prior to Investigation,Wages found to be paid,NA,NA,Wages paid,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59194,"CARLISLE LIVING, LLC",NA,FALSE,FALSE,Chesapeake city,VA,FALSE,FALSE,23324,36.805717,-76.27126,222209,322.9,2016-02-23,2016-02-23,0,Undetermined,Paid Prior to Investigation,Wages found to be paid,NA,NA,Wages paid,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59195,THE FOUNTAINS AT WASHINGTON HOUSE,female,FALSE,TRUE,Alexandria city,VA,FALSE,FALSE,22311,38.837312,-77.12064,139966,2584.4,2016-02-23,2016-03-03,9,Invalid,False Claim,False Claim,NA,NA,False Claim,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59196,"CABLE TECHNOLOGY COMMUNICATION, LLC",male,FALSE,FALSE,Henrico County,VA,FALSE,FALSE,23150,37.517804,-77.28678,306935,600,2016-02-23,2016-02-23,0,Invalid,Subcontractor,Subcontractor,NA,NA,Subcontractor,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59197,"COMMONWEALTH POWERSPORTS, LLC",male,FALSE,FALSE,Prince George County,VA,FALSE,FALSE,23875,37.235949,-77.30259,35725,11996.22,2016-02-23,2016-03-02,8,Undetermined,Informal Resolution,Informal resolution,NA,NA,Informal resolution,NA,NA,1209.78,TRUE,FALSE,FALSE,0,0
LLVA59198,PETERSBURG PUBLIC SCHOOL SYSTEM,female,FALSE,FALSE,Petersburg city,VA,FALSE,FALSE,23805,37.174217,-77.39008,32420,329.91,2016-02-23,2016-02-23,0,Invalid,CITY EMPLOYEE,Ineligible Complainant,NA,NA,Government employee,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59199,MASSAGE ELEMENTS OF HOT STONES,female,FALSE,TRUE,Spotsylvania County,VA,FALSE,FALSE,22407,38.271028,-77.5559,122397,6271.35,2016-02-24,2016-02-24,0,Invalid,SELF EMPLOYED,Unclear Employment Status,NA,NA,Employee status,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59200,MOODY'S A.V.E.S.,male,FALSE,FALSE,Isle of Wight County,VA,FALSE,FALSE,23431,36.898915,-76.687745,35270,245,2016-02-24,2016-02-26,2,Undetermined,Complainant Dropped Claim,Wages found to be paid,NA,NA,Other,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59201,CR TRUCKING LLC,male,FALSE,TRUE,Prince William County,VA,FALSE,FALSE,22026,38.582319,-77.32722,402002,480,2016-02-24,2016-02-29,5,Undetermined,Paid Prior to Investigation,Wages found to be paid,NA,NA,Wages paid,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59202,MEP PARTNERS,male,FALSE,FALSE,Prince William County,VA,FALSE,FALSE,20109,38.790202,-77.51294,402002,480,2016-02-24,2016-02-26,2,Undetermined,NO CLAIM PERIOD; CLAIM IS A PHOTOCOPY,Form errors,NA,NA,Form errors,NA,NA,0,TRUE,FALSE,FALSE,0,0
